"No.","Time","Source","Destination","Protocol","Length","Sequence Number","Info","frame.number","frame.len","frame.protocols","wlan.duration","wlan.ra","wlan.ta","wlan.da","wlan.sa","wlan.bssid","wlan.frag","wlan.seq","wlan.fc.type","wlan.fc.subtype","wlan.bssid_resolved","llc.type","ip.hdr_len","ip.len","udp.lenght","data.len","ip.id","ip.flags","ip.ttl","ip.proto","ip.src","ip.dst","tcp.srcport","tcp.dstport","tcp.seq_raw","tcp.ack_raw","tcp.hdr_len","tcp.flags","tcp.window_size","tcp.options","udp.srcport","udp.dstport","data.data","time_since_last_packet","Frame length stored into the capture file","Destination","Address","Data rate (Mb/s)","Source","Antenna signal","PHY type","Channel","Frequency","SSID","Maximum Transmit Power Level"
"11","2024-10-23 18:41:30.410089","192.168.11.2","192.168.11.3","TCP","165","100","33683  >  51680 [PSH, ACK] Seq=100 Ack=1 Win=508 Len=99 TSval=3515492952 TSecr=116008024","11","165","eth:ethertype:ip:tcp:data","","","","","","","","","","","","","20","151","","99","0x2aaf (10927)","0x2","64","TCP","192.168.11.2","192.168.11.3","33683","51680","3881178292","26959262","32","0x018","508","0101080ad18a2a5806ea2458","","","5f0000008e05000000000000000000000000000006f80f015b7e768cd140404805a1b5713f52400000a03f0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0.000037000","165","RaspberryPiT_a4:f8:e5","RaspberryPiT_a4:f8:e5,RaspberryPiT_6d:2d:9b","","RaspberryPiT_6d:2d:9b","","","","","",""
"12","2024-10-23 18:41:30.411014","192.168.11.2","192.168.11.3","HTTP/XML","468","792","HTTP/1.1 200 OK ","12","468","eth:ethertype:ip:tcp:http:xml","","","","","","","","","","","","","20","454","","","0xe744 (59204)","0x2","64","TCP","192.168.11.2","192.168.11.3","11311","33378","2549128300","2522246110","32","0x018","501","0101080ad18a2a5906ea2458","","","","0.000925000","468","RaspberryPiT_a4:f8:e5","RaspberryPiT_a4:f8:e5,RaspberryPiT_6d:2d:9b","","RaspberryPiT_6d:2d:9b","","","","","",""
"13","2024-10-23 18:41:30.411503","192.168.11.3","192.168.11.2","TCP","66","1","51680  >  33683 [ACK] Seq=1 Ack=199 Win=501 Len=0 TSval=116008026 TSecr=3515492952","13","66","eth:ethertype:ip:tcp","","","","","","","","","","","","","20","52","","","0xfc92 (64658)","0x2","64","TCP","192.168.11.3","192.168.11.2","51680","33683","26959262","3881178391","32","0x010","501","0101080a06ea245ad18a2a58","","","","0.000489000","66","RaspberryPiT_6d:2d:9b","RaspberryPiT_6d:2d:9b,RaspberryPiT_a4:f8:e5","","RaspberryPiT_a4:f8:e5","","","","","",""
"14","2024-10-23 18:41:30.414264","192.168.11.3","192.168.11.2","HTTP/XML","398","996","POST / HTTP/1.1 ","14","398","eth:ethertype:ip:tcp:http:xml","","","","","","","","","","","","","20","384","","","0x4e36 (20022)","0x2","64","TCP","192.168.11.3","192.168.11.2","33378","11311","2522246110","2549128702","32","0x018","718","0101080a06ea245cd18a2a59","","","","0.002761000","398","RaspberryPiT_6d:2d:9b","RaspberryPiT_6d:2d:9b,RaspberryPiT_a4:f8:e5","","RaspberryPiT_a4:f8:e5","","","","","",""
"15","2024-10-23 18:41:30.415390","192.168.11.2","192.168.11.3","HTTP/XML","464","1194","HTTP/1.1 200 OK ","15","464","eth:ethertype:ip:tcp:http:xml","","","","","","","","","","","","","20","450","","","0xe745 (59205)","0x2","64","TCP","192.168.11.2","192.168.11.3","11311","33378","2549128702","2522246442","32","0x018","501","0101080ad18a2a5d06ea245c","","","","0.001126000","464","RaspberryPiT_a4:f8:e5","RaspberryPiT_a4:f8:e5,RaspberryPiT_6d:2d:9b","","RaspberryPiT_6d:2d:9b","","","","","",""
"16","2024-10-23 18:41:30.416637","192.168.11.2","192.168.11.191","SSH","190","1","Server: Encrypted packet (len=124)","16","190","eth:ethertype:ip:tcp:ssh","","","","","","","","","","","","","20","176","","","0xe13b (57659)","0x2","64","TCP","192.168.11.2","192.168.11.191","22","36498","892080431","867547761","32","0x018","501","0101080a455138b09d2f077b","","","","0.001247000","190","TpLinkTechno_19:17:c2","TpLinkTechno_19:17:c2,RaspberryPiT_6d:2d:9b","","RaspberryPiT_6d:2d:9b","","","","","",""
"17","2024-10-23 18:41:30.416759","192.168.11.2","192.168.11.3","TCP","165","199","33683  >  51680 [PSH, ACK] Seq=199 Ack=1 Win=508 Len=99 TSval=3515492959 TSecr=116008026","17","165","eth:ethertype:ip:tcp:data","","","","","","","","","","","","","20","151","","99","0x2ab0 (10928)","0x2","64","TCP","192.168.11.2","192.168.11.3","33683","51680","3881178391","26959262","32","0x018","508","0101080ad18a2a5f06ea245a","","","5f000000ca05000000000000000000000000000006f80f015b7e768cd140404805a1b5713f52400000a03f0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0.000122000","165","RaspberryPiT_a4:f8:e5","RaspberryPiT_a4:f8:e5,RaspberryPiT_6d:2d:9b","","RaspberryPiT_6d:2d:9b","","","","","",""
"18","2024-10-23 18:41:30.423149","192.168.11.3","192.168.11.2","TCP","195","1","48489  >  45706 [PSH, ACK] Seq=1 Ack=1 Win=501 Len=129 TSval=116008036 TSecr=3515492864","18","195","eth:ethertype:ip:tcp:data","","","","","","","","","","","","","20","181","","129","0xa980 (43392)","0x2","64","TCP","192.168.11.3","192.168.11.2","48489","45706","4017366720","3104609316","32","0x018","501","0101080a06ea2464d18a2a00","","","7d0000004402000009fd1867c0a52a0309000000626173655f6c696e6b000100007ca64d8bd140403d4c56a0713f5240c0de40b6b19d7e40cc6b257497c4fd3f000000000000000000000000000000000000000000000000cc6b257497c4fd3f000000000000000000000000000000000000000000000000938e72309b80074002","0.006390000","195","RaspberryPiT_6d:2d:9b","RaspberryPiT_6d:2d:9b,RaspberryPiT_a4:f8:e5","","RaspberryPiT_a4:f8:e5","","","","","",""
"19","2024-10-23 18:41:30.423212","192.168.11.2","192.168.11.3","TCP","66","1","45706  >  48489 [ACK] Seq=1 Ack=130 Win=501 Len=0 TSval=3515492965 TSecr=116008036","19","66","eth:ethertype:ip:tcp","","","","","","","","","","","","","20","52","","","0xac4e (44110)","0x2","64","TCP","192.168.11.2","192.168.11.3","45706","48489","3104609316","4017366849","32","0x010","501","0101080ad18a2a6506ea2464","","","","0.000063000","66","RaspberryPiT_a4:f8:e5","RaspberryPiT_a4:f8:e5,RaspberryPiT_6d:2d:9b","","RaspberryPiT_6d:2d:9b","","","","","",""
"20","2024-10-23 18:41:30.423383","192.168.11.3","192.168.11.2","TCP","782","1","48489  >  45710 [PSH, ACK] Seq=1 Ack=1 Win=501 Len=716 TSval=116008036 TSecr=3515492916","20","782","eth:ethertype:ip:tcp:data","","","","","","","","","","","","","20","768","","716","0xe074 (57460)","0x2","64","TCP","192.168.11.3","192.168.11.2","48489","45710","2874078776","3621516132","32","0x018","501","0101080a06ea2464d18a2a34","","","c80200003c06000009fd1867c0a52a03030000006d617009000000626173655f6c696e6b735d4f88c0a6fc3fd756b674a8410340d122dbf97e6af63fbd0d390c623e823faeaa4e1ac41a923f2ef9082d0410e0bfffedd73e5aabebbfcc6b257497c4fd3f000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000cc6b257497c4fd3f000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000938e72309b80074000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000f069f84000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000f069f84000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000f069f8408fc2f5285c8fd23f0ad7a3703d0ab73fec51b81e85ebc13f000000000000000000000000000000000000000000000000000000000000f0bf00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0.000171000","782","RaspberryPiT_6d:2d:9b","RaspberryPiT_6d:2d:9b,RaspberryPiT_a4:f8:e5","","RaspberryPiT_a4:f8:e5","","","","","",""
"21","2024-10-23 18:41:30.430037","192.168.11.3","192.168.11.2","TCP","78","1","48489  >  45718 [PSH, ACK] Seq=1 Ack=1 Win=508 Len=12 TSval=116008036 TSecr=3515492864","21","78","eth:ethertype:ip:tcp:data","","","","","","","","","","","","","20","64","","12","0x380b (14347)","0x2","64","TCP","192.168.11.3","192.168.11.2","48489","45718","2568126594","1389884036","32","0x018","508","0101080a06ea2464d18a2a00","","","08000000d122dbf97e6af63f","0.006654000","78","RaspberryPiT_6d:2d:9b","RaspberryPiT_6d:2d:9b,RaspberryPiT_a4:f8:e5","","RaspberryPiT_a4:f8:e5","","","","","",""
"22","2024-10-23 18:41:30.430157","192.168.11.2","192.168.11.3","TCP","66","1","45718  >  48489 [ACK] Seq=1 Ack=13 Win=501 Len=0 TSval=3515492972 TSecr=116008036","22","66","eth:ethertype:ip:tcp","","","","","","","","","","","","","20","52","","","0x8f97 (36759)","0x2","64","TCP","192.168.11.2","192.168.11.3","45718","48489","1389884036","2568126606","32","0x010","501","0101080ad18a2a6c06ea2464","","","","0.000120000","66","RaspberryPiT_a4:f8:e5","RaspberryPiT_a4:f8:e5,RaspberryPiT_6d:2d:9b","","RaspberryPiT_6d:2d:9b","","","","","",""
"23","2024-10-23 18:41:30.430288","192.168.11.3","192.168.11.2","TCP","78","1","48489  >  45712 [PSH, ACK] Seq=1 Ack=1 Win=508 Len=12 TSval=116008036 TSecr=3515492864","23","78","eth:ethertype:ip:tcp:data","","","","","","","","","","","","","20","64","","12","0x883d (34877)","0x2","64","TCP","192.168.11.3","192.168.11.2","48489","45712","859806561","2827112936","32","0x018","508","0101080a06ea2464d18a2a00","","","080000003333333333b33d40","0.000131000","78","RaspberryPiT_6d:2d:9b","RaspberryPiT_6d:2d:9b,RaspberryPiT_a4:f8:e5","","RaspberryPiT_a4:f8:e5","","","","","",""
"24","2024-10-23 18:41:30.430308","192.168.11.3","192.168.11.2","TCP","107","1","48489  >  45732 [PSH, ACK] Seq=1 Ack=1 Win=503 Len=41 TSval=116008039 TSecr=3515492868","24","107","eth:ethertype:ip:tcp:data","","","","","","","","","","","","","20","93","","41","0xa2c9 (41673)","0x2","64","TCP","192.168.11.3","192.168.11.2","48489","45732","207370518","4121034117","32","0x018","503","0101080a06ea2467d18a2a04","","","250000003c06000009fd1867402a490300000000ff08000000de053406e703de05e703e703e703e703","0.000020000","107","RaspberryPiT_6d:2d:9b","RaspberryPiT_6d:2d:9b,RaspberryPiT_a4:f8:e5","","RaspberryPiT_a4:f8:e5","","","","","",""
"25","2024-10-23 18:41:30.430325","192.168.11.2","192.168.11.3","TCP","66","1","45712  >  48489 [ACK] Seq=1 Ack=13 Win=501 Len=0 TSval=3515492972 TSecr=116008036","25","66","eth:ethertype:ip:tcp","","","","","","","","","","","","","20","52","","","0xdfdd (57309)","0x2","64","TCP","192.168.11.2","192.168.11.3","45712","48489","2827112936","859806573","32","0x010","501","0101080ad18a2a6c06ea2464","","","","0.000017000","66","RaspberryPiT_a4:f8:e5","RaspberryPiT_a4:f8:e5,RaspberryPiT_6d:2d:9b","","RaspberryPiT_6d:2d:9b","","","","","",""
"26","2024-10-23 18:41:30.430358","192.168.11.2","192.168.11.3","TCP","66","1","45732  >  48489 [ACK] Seq=1 Ack=42 Win=501 Len=0 TSval=3515492972 TSecr=116008039","26","66","eth:ethertype:ip:tcp","","","","","","","","","","","","","20","52","","","0x2bf1 (11249)","0x2","64","TCP","192.168.11.2","192.168.11.3","45732","48489","4121034117","207370559","32","0x010","501","0101080ad18a2a6c06ea2467","","","","0.000033000","66","RaspberryPiT_a4:f8:e5","RaspberryPiT_a4:f8:e5,RaspberryPiT_6d:2d:9b","","RaspberryPiT_6d:2d:9b","","","","","",""
"27","2024-10-23 18:41:30.430777","192.168.11.3","192.168.11.2","TCP","66","1","51680  >  33683 [ACK] Seq=1 Ack=298 Win=501 Len=0 TSval=116008046 TSecr=3515492959","27","66","eth:ethertype:ip:tcp","","","","","","","","","","","","","20","52","","","0xfc93 (64659)","0x2","64","TCP","192.168.11.3","192.168.11.2","51680","33683","26959262","3881178490","32","0x010","501","0101080a06ea246ed18a2a5f","","","","0.000419000","66","RaspberryPiT_6d:2d:9b","RaspberryPiT_6d:2d:9b,RaspberryPiT_a4:f8:e5","","RaspberryPiT_a4:f8:e5","","","","","",""
"28","2024-10-23 18:41:30.430811","192.168.11.2","192.168.11.3","TCP","165","298","33683  >  51680 [PSH, ACK] Seq=298 Ack=1 Win=508 Len=99 TSval=3515492973 TSecr=116008046","28","165","eth:ethertype:ip:tcp:data","","","","","","","","","","","","","20","151","","99","0x2ab1 (10929)","0x2","64","TCP","192.168.11.2","192.168.11.3","33683","51680","3881178490","26959262","32","0x018","508","0101080ad18a2a6d06ea246e","","","5f0000004506000000000000000000000000000006f80f015b7e768cd140404805a1b5713f52400000a03f0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0.000034000","165","RaspberryPiT_a4:f8:e5","RaspberryPiT_a4:f8:e5,RaspberryPiT_6d:2d:9b","","RaspberryPiT_6d:2d:9b","","","","","",""
"29","2024-10-23 18:41:30.433192","192.168.11.3","192.168.11.2","HTTP/XML","398","1328","POST / HTTP/1.1 ","29","398","eth:ethertype:ip:tcp:http:xml","","","","","","","","","","","","","20","384","","","0x4e37 (20023)","0x2","64","TCP","192.168.11.3","192.168.11.2","33378","11311","2522246442","2549129100","32","0x018","718","0101080a06ea246ed18a2a5d","","","","0.002381000","398","RaspberryPiT_6d:2d:9b","RaspberryPiT_6d:2d:9b,RaspberryPiT_a4:f8:e5","","RaspberryPiT_a4:f8:e5","","","","","",""
"30","2024-10-23 18:41:30.433226","192.168.11.191","192.168.11.2","TCP","66","1","36498  >  22 [ACK] Seq=1 Ack=125 Win=501 Len=0 TSval=2637105705 TSecr=1162950832","30","66","eth:ethertype:ip:tcp","","","","","","","","","","","","","20","52","","","0x5acf (23247)","0x2","64","TCP","192.168.11.191","192.168.11.2","36498","22","867547761","892080555","32","0x010","501","0101080a9d2f0a29455138b0","","","","0.000034000","66","RaspberryPiT_6d:2d:9b","RaspberryPiT_6d:2d:9b,TpLinkTechno_19:17:c2","","TpLinkTechno_19:17:c2","","","","","",""
"31","2024-10-23 18:41:30.434195","192.168.11.2","192.168.11.3","HTTP/XML","464","1592","HTTP/1.1 200 OK ","31","464","eth:ethertype:ip:tcp:http:xml","","","","","","","","","","","","","20","450","","","0xe746 (59206)","0x2","64","TCP","192.168.11.2","192.168.11.3","11311","33378","2549129100","2522246774","32","0x018","501","0101080ad18a2a7006ea246e","","","","0.000969000","464","RaspberryPiT_a4:f8:e5","RaspberryPiT_a4:f8:e5,RaspberryPiT_6d:2d:9b","","RaspberryPiT_6d:2d:9b","","","","","",""
"32","2024-10-23 18:41:30.436250","192.168.11.3","192.168.11.2","TCP","66","1","51680  >  33683 [ACK] Seq=1 Ack=397 Win=501 Len=0 TSval=116008050 TSecr=3515492973","32","66","eth:ethertype:ip:tcp","","","","","","","","","","","","","20","52","","","0xfc94 (64660)","0x2","64","TCP","192.168.11.3","192.168.11.2","51680","33683","26959262","3881178589","32","0x010","501","0101080a06ea2472d18a2a6d","","","","0.002055000","66","RaspberryPiT_6d:2d:9b","RaspberryPiT_6d:2d:9b,RaspberryPiT_a4:f8:e5","","RaspberryPiT_a4:f8:e5","","","","","",""
"33","2024-10-23 18:41:30.436289","192.168.11.2","192.168.11.3","TCP","165","397","33683  >  51680 [PSH, ACK] Seq=397 Ack=1 Win=508 Len=99 TSval=3515492978 TSecr=116008050","33","165","eth:ethertype:ip:tcp:data","","","","","","","","","","","","","20","151","","99","0x2ab2 (10930)","0x2","64","TCP","192.168.11.2","192.168.11.3","33683","51680","3881178589","26959262","32","0x018","508","0101080ad18a2a7206ea2472","","","5f0000004706000000000000000000000000000006f80f015b7e768cd140404805a1b5713f52400000a03f0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0.000039000","165","RaspberryPiT_a4:f8:e5","RaspberryPiT_a4:f8:e5,RaspberryPiT_6d:2d:9b","","RaspberryPiT_6d:2d:9b","","","","","",""
"34","2024-10-23 18:41:30.437673","192.168.11.3","192.168.11.2","HTTP/XML","493","1660","POST / HTTP/1.1 ","34","493","eth:ethertype:ip:tcp:http:xml","","","","","","","","","","","","","20","479","","","0x4e38 (20024)","0x2","64","TCP","192.168.11.3","192.168.11.2","33378","11311","2522246774","2549129498","32","0x018","718","0101080a06ea2473d18a2a70","","","","0.001384000","493","RaspberryPiT_6d:2d:9b","RaspberryPiT_6d:2d:9b,RaspberryPiT_a4:f8:e5","","RaspberryPiT_a4:f8:e5","","","","","",""
"35","2024-10-23 18:41:30.437701","192.168.11.3","192.168.11.2","TCP","66","1","51680  >  33683 [ACK] Seq=1 Ack=496 Win=501 Len=0 TSval=116008053 TSecr=3515492978","35","66","eth:ethertype:ip:tcp","","","","","","","","","","","","","20","52","","","0xfc95 (64661)","0x2","64","TCP","192.168.11.3","192.168.11.2","51680","33683","26959262","3881178688","32","0x010","501","0101080a06ea2475d18a2a72","","","","0.000028000","66","RaspberryPiT_6d:2d:9b","RaspberryPiT_6d:2d:9b,RaspberryPiT_a4:f8:e5","","RaspberryPiT_a4:f8:e5","","","","","",""
"36","2024-10-23 18:41:30.438974","192.168.11.2","192.168.11.3","HTTP/XML","546","1990","HTTP/1.1 200 OK ","36","546","eth:ethertype:ip:tcp:http:xml","","","","","","","","","","","","","20","532","","","0xe747 (59207)","0x2","64","TCP","192.168.11.2","192.168.11.3","11311","33378","2549129498","2522247201","32","0x018","501","0101080ad18a2a7506ea2473","","","","0.001273000","546","RaspberryPiT_a4:f8:e5","RaspberryPiT_a4:f8:e5,RaspberryPiT_6d:2d:9b","","RaspberryPiT_6d:2d:9b","","","","","",""
"37","2024-10-23 18:41:30.441684","192.168.11.2","192.168.11.3","TCP","165","496","33683  >  51680 [PSH, ACK] Seq=496 Ack=1 Win=508 Len=99 TSval=3515492984 TSecr=116008053","37","165","eth:ethertype:ip:tcp:data","","","","","","","","","","","","","20","151","","99","0x2ab3 (10931)","0x2","64","TCP","192.168.11.2","192.168.11.3","33683","51680","3881178688","26959262","32","0x018","508","0101080ad18a2a7806ea2475","","","5f000000a206000000000000000000000000000006f80f015b7e768cd140404805a1b5713f52400000a03f0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0.002710000","165","RaspberryPiT_a4:f8:e5","RaspberryPiT_a4:f8:e5,RaspberryPiT_6d:2d:9b","","RaspberryPiT_6d:2d:9b","","","","","",""
"38","2024-10-23 18:41:30.444037","192.168.11.3","192.168.11.191","SSH","198","1","Server: Encrypted packet (len=132)","38","198","eth:ethertype:ip:tcp:ssh","","","","","","","","","","","","","20","184","","","0xfb53 (64339)","0x2","64","TCP","192.168.11.3","192.168.11.191","22","56720","3535001299","1908614045","32","0x018","501","0101080a1f8421452be649e5","","","","0.002353000","198","TpLinkTechno_19:17:c2","TpLinkTechno_19:17:c2,RaspberryPiT_a4:f8:e5","","RaspberryPiT_a4:f8:e5","","","","","",""
"39","2024-10-23 18:41:30.446854","192.168.11.3","192.168.11.2","HTTP/XML","389","2087","POST / HTTP/1.1 ","39","389","eth:ethertype:ip:tcp:http:xml","","","","","","","","","","","","","20","375","","","0x4e39 (20025)","0x2","64","TCP","192.168.11.3","192.168.11.2","33378","11311","2522247201","2549129978","32","0x018","718","0101080a06ea247ad18a2a75","","","","0.002817000","389","RaspberryPiT_6d:2d:9b","RaspberryPiT_6d:2d:9b,RaspberryPiT_a4:f8:e5","","RaspberryPiT_a4:f8:e5","","","","","",""
