LocalTime, GPSTime, ESSID, BSSID, Power, Security, Latitude, Longitude, Latitude Error, Longitude Error, Type
2024-10-23 18:41:35,1900-01-00 00:00:00,clover1,DC:A6:32:6D:2D:9B,-50, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-10-23 18:41:35,1900-01-00 00:00:00,,D8:3A:DD:A4:F8:E5,-48,,0.000000,0.000000,0.000,0.000,Client
2024-10-23 18:41:35,1900-01-00 00:00:00,,D8:3A:DD:A4:F8:E5,-49,,0.000000,0.000000,0.000,0.000,Client
2024-10-23 18:41:35,1900-01-00 00:00:00,,D8:3A:DD:A4:F8:E5,-47,,0.000000,0.000000,0.000,0.000,Client
2024-10-23 18:41:35,1900-01-00 00:00:00,,D8:3A:DD:A4:F8:E5,-47,,0.000000,0.000000,0.000,0.000,Client
2024-10-23 18:41:35,1900-01-00 00:00:00,,D8:3A:DD:A4:F8:E5,-50,,0.000000,0.000000,0.000,0.000,Client
2024-10-23 18:41:35,1900-01-00 00:00:00,clover1,DC:A6:32:6D:2D:9B,-52, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-10-23 18:41:35,1900-01-00 00:00:00,,D8:3A:DD:A4:F8:E5,-48,,0.000000,0.000000,0.000,0.000,Client
2024-10-23 18:41:35,1900-01-00 00:00:00,,10:0B:A9:0D:BE:7C,-29,,0.000000,0.000000,0.000,0.000,Client
2024-10-23 18:41:35,1900-01-00 00:00:00,clover1,DC:A6:32:6D:2D:9B,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-10-23 18:41:35,1900-01-00 00:00:00,,D8:3A:DD:A4:F8:E5,-52,,0.000000,0.000000,0.000,0.000,Client
2024-10-23 18:41:35,1900-01-00 00:00:00,clover1,DC:A6:32:6D:2D:9B,-59, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-10-23 18:41:35,1900-01-00 00:00:00,clover1,DC:A6:32:6D:2D:9B,-52, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-10-23 18:41:35,1900-01-00 00:00:00,,D8:3A:DD:A4:F8:E5,-47,,0.000000,0.000000,0.000,0.000,Client
2024-10-23 18:41:35,1900-01-00 00:00:00,,D8:3A:DD:A4:F8:E5,-45,,0.000000,0.000000,0.000,0.000,Client
2024-10-23 18:41:35,1900-01-00 00:00:00,,D8:3A:DD:A4:F8:E5,-41,,0.000000,0.000000,0.000,0.000,Client
2024-10-23 18:41:35,1900-01-00 00:00:00,clover1,DC:A6:32:6D:2D:9B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-10-23 18:41:35,1900-01-00 00:00:00,clover1,DC:A6:32:6D:2D:9B,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-10-23 18:41:35,1900-01-00 00:00:00,clover1,DC:A6:32:6D:2D:9B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-10-23 18:41:35,1900-01-00 00:00:00,clover1,DC:A6:32:6D:2D:9B,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-10-23 18:41:35,1900-01-00 00:00:00,clover1,DC:A6:32:6D:2D:9B,-58, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-10-23 18:41:35,1900-01-00 00:00:00,clover1,DC:A6:32:6D:2D:9B,-60, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-10-23 18:41:35,1900-01-00 00:00:00,clover1,DC:A6:32:6D:2D:9B,-59, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-10-23 18:41:36,1900-01-00 00:00:00,clover1,DC:A6:32:6D:2D:9B,-60, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-10-23 18:41:36,1900-01-00 00:00:00,clover1,DC:A6:32:6D:2D:9B,-57, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-10-23 18:41:36,1900-01-00 00:00:00,clover1,DC:A6:32:6D:2D:9B,-56, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-10-23 18:41:36,1900-01-00 00:00:00,clover1,DC:A6:32:6D:2D:9B,-58, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-10-23 18:41:36,1900-01-00 00:00:00,clover1,DC:A6:32:6D:2D:9B,-56, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-10-23 18:41:36,1900-01-00 00:00:00,clover1,DC:A6:32:6D:2D:9B,-59, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-10-23 18:41:36,1900-01-00 00:00:00,clover1,DC:A6:32:6D:2D:9B,-58, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-10-23 18:41:36,1900-01-00 00:00:00,clover1,DC:A6:32:6D:2D:9B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-10-23 18:41:36,1900-01-00 00:00:00,clover1,DC:A6:32:6D:2D:9B,-58, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-10-23 18:41:36,1900-01-00 00:00:00,clover1,DC:A6:32:6D:2D:9B,-58, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-10-23 18:41:36,1900-01-00 00:00:00,clover1,DC:A6:32:6D:2D:9B,-56, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-10-23 18:41:36,1900-01-00 00:00:00,,D8:3A:DD:A4:F8:E5,-43,,0.000000,0.000000,0.000,0.000,Client
2024-10-23 18:41:36,1900-01-00 00:00:00,clover1,DC:A6:32:6D:2D:9B,-55, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-10-23 18:41:37,1900-01-00 00:00:00,,00:C0:CA:B5:53:1F,7,,0.000000,0.000000,0.000,0.000,Client
2024-10-23 18:41:37,1900-01-00 00:00:00,clover1,DC:A6:32:6D:2D:9B,-56, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-10-23 18:41:37,1900-01-00 00:00:00,clover1,DC:A6:32:6D:2D:9B,-56, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-10-23 18:41:37,1900-01-00 00:00:00,clover1,DC:A6:32:6D:2D:9B,-55, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-10-23 18:41:37,1900-01-00 00:00:00,clover1,DC:A6:32:6D:2D:9B,-57, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-10-23 18:41:37,1900-01-00 00:00:00,,00:C0:CA:B5:53:1F,3,,0.000000,0.000000,0.000,0.000,Client
2024-10-23 18:41:37,1900-01-00 00:00:00,,7C:8B:CA:19:17:C2,-46,,0.000000,0.000000,0.000,0.000,Client
2024-10-23 18:41:37,1900-01-00 00:00:00,,D8:3A:DD:A4:F8:E5,-45,,0.000000,0.000000,0.000,0.000,Client
2024-10-23 18:41:37,1900-01-00 00:00:00,clover1,DC:A6:32:6D:2D:9B,-65, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-10-23 18:41:37,1900-01-00 00:00:00,clover1,DC:A6:32:6D:2D:9B,-54, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-10-23 18:41:37,1900-01-00 00:00:00,clover1,DC:A6:32:6D:2D:9B,-57, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-10-23 18:41:37,1900-01-00 00:00:00,clover1,DC:A6:32:6D:2D:9B,-57, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-10-23 18:41:37,1900-01-00 00:00:00,,D8:3A:DD:A4:F8:E5,-45,,0.000000,0.000000,0.000,0.000,Client
2024-10-23 18:41:37,1900-01-00 00:00:00,,D8:3A:DD:A4:F8:E5,-55,,0.000000,0.000000,0.000,0.000,Client
2024-10-23 18:41:37,1900-01-00 00:00:00,,D8:3A:DD:A4:F8:E5,-45,,0.000000,0.000000,0.000,0.000,Client
2024-10-23 18:41:37,1900-01-00 00:00:00,,D8:3A:DD:A4:F8:E5,-45,,0.000000,0.000000,0.000,0.000,Client
2024-10-23 18:41:37,1900-01-00 00:00:00,clover1,DC:A6:32:6D:2D:9B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-10-23 18:41:37,1900-01-00 00:00:00,clover1,DC:A6:32:6D:2D:9B,-54, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-10-23 18:41:37,1900-01-00 00:00:00,clover1,DC:A6:32:6D:2D:9B,-59, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-10-23 18:41:37,1900-01-00 00:00:00,clover1,DC:A6:32:6D:2D:9B,-60, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-10-23 18:41:37,1900-01-00 00:00:00,,D8:3A:DD:A4:F8:E5,-45,,0.000000,0.000000,0.000,0.000,Client
2024-10-23 18:41:37,1900-01-00 00:00:00,,D8:3A:DD:A4:F8:E5,-44,,0.000000,0.000000,0.000,0.000,Client
2024-10-23 18:41:37,1900-01-00 00:00:00,clover1,DC:A6:32:6D:2D:9B,-56, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-10-23 18:41:37,1900-01-00 00:00:00,,D8:3A:DD:A4:F8:E5,-46,,0.000000,0.000000,0.000,0.000,Client
2024-10-23 18:41:37,1900-01-00 00:00:00,,D8:3A:DD:A4:F8:E5,-46,,0.000000,0.000000,0.000,0.000,Client
2024-10-23 18:41:37,1900-01-00 00:00:00,,10:0B:A9:0D:BE:7C,-28,,0.000000,0.000000,0.000,0.000,Client
2024-10-23 18:41:37,1900-01-00 00:00:00,clover1,DC:A6:32:6D:2D:9B,-57, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-10-23 18:41:37,1900-01-00 00:00:00,clover1,DC:A6:32:6D:2D:9B,-57, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-10-23 18:41:37,1900-01-00 00:00:00,,7C:8B:CA:19:17:C2,-43,,0.000000,0.000000,0.000,0.000,Client
2024-10-23 18:41:37,1900-01-00 00:00:00,clover1,DC:A6:32:6D:2D:9B,-56, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-10-23 18:41:37,1900-01-00 00:00:00,,D8:3A:DD:A4:F8:E5,-45,,0.000000,0.000000,0.000,0.000,Client
2024-10-23 18:41:37,1900-01-00 00:00:00,clover1,DC:A6:32:6D:2D:9B,-54, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-10-23 18:41:37,1900-01-00 00:00:00,clover1,DC:A6:32:6D:2D:9B,-56, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-10-23 18:41:37,1900-01-00 00:00:00,,D8:3A:DD:A4:F8:E5,-45,,0.000000,0.000000,0.000,0.000,Client
2024-10-23 18:41:37,1900-01-00 00:00:00,,D8:3A:DD:A4:F8:E5,-46,,0.000000,0.000000,0.000,0.000,Client
2024-10-23 18:41:37,1900-01-00 00:00:00,,D8:3A:DD:A4:F8:E5,-45,,0.000000,0.000000,0.000,0.000,Client
2024-10-23 18:41:37,1900-01-00 00:00:00,,D8:3A:DD:A4:F8:E5,-45,,0.000000,0.000000,0.000,0.000,Client
2024-10-23 18:41:38,1900-01-00 00:00:00,,D8:3A:DD:A4:F8:E5,-45,,0.000000,0.000000,0.000,0.000,Client
2024-10-23 18:41:38,1900-01-00 00:00:00,clover1,DC:A6:32:6D:2D:9B,-57, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-10-23 18:41:38,1900-01-00 00:00:00,clover1,DC:A6:32:6D:2D:9B,-57, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-10-23 18:41:38,1900-01-00 00:00:00,clover1,DC:A6:32:6D:2D:9B,-57, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-10-23 18:41:38,1900-01-00 00:00:00,clover1,DC:A6:32:6D:2D:9B,-57, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-10-23 18:41:38,1900-01-00 00:00:00,,00:C0:CA:B5:53:1F,8,,0.000000,0.000000,0.000,0.000,Client
2024-10-23 18:41:38,1900-01-00 00:00:00,,00:C0:CA:B5:53:1F,7,,0.000000,0.000000,0.000,0.000,Client
2024-10-23 18:41:38,1900-01-00 00:00:00,clover1,DC:A6:32:6D:2D:9B,3, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-10-23 18:41:38,1900-01-00 00:00:00,clover1,DC:A6:32:6D:2D:9B,-59, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-10-23 18:41:38,1900-01-00 00:00:00,clover1,DC:A6:32:6D:2D:9B,-58, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-10-23 18:41:38,1900-01-00 00:00:00,,10:0B:A9:0D:BE:7C,-57,,0.000000,0.000000,0.000,0.000,Client
2024-10-23 18:41:38,1900-01-00 00:00:00,,10:0B:A9:0D:BE:7C,-30,,0.000000,0.000000,0.000,0.000,Client
2024-10-23 18:41:38,1900-01-00 00:00:00,clover1,DC:A6:32:6D:2D:9B,-58, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-10-23 18:41:38,1900-01-00 00:00:00,,10:0B:A9:0D:BE:7C,-28,,0.000000,0.000000,0.000,0.000,Client
2024-10-23 18:41:38,1900-01-00 00:00:00,,D8:3A:DD:A4:F8:E5,-45,,0.000000,0.000000,0.000,0.000,Client
2024-10-23 18:41:38,1900-01-00 00:00:00,clover1,DC:A6:32:6D:2D:9B,-56, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-10-23 18:41:38,1900-01-00 00:00:00,clover1,DC:A6:32:6D:2D:9B,-55, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-10-23 18:41:38,1900-01-00 00:00:00,,10:0B:A9:0D:BE:7C,-31,,0.000000,0.000000,0.000,0.000,Client
2024-10-23 18:41:38,1900-01-00 00:00:00,clover1,DC:A6:32:6D:2D:9B,-28, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-10-23 18:41:38,1900-01-00 00:00:00,clover1,DC:A6:32:6D:2D:9B,-58, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-10-23 18:41:38,1900-01-00 00:00:00,clover1,DC:A6:32:6D:2D:9B,-57, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-10-23 18:41:38,1900-01-00 00:00:00,,10:0B:A9:0D:BE:7C,-57,,0.000000,0.000000,0.000,0.000,Client
2024-10-23 18:41:38,1900-01-00 00:00:00,,10:0B:A9:0D:BE:7C,-57,,0.000000,0.000000,0.000,0.000,Client
2024-10-23 18:41:38,1900-01-00 00:00:00,,10:0B:A9:0D:BE:7C,-57,,0.000000,0.000000,0.000,0.000,Client
2024-10-23 18:41:38,1900-01-00 00:00:00,,10:0B:A9:0D:BE:7C,-30,,0.000000,0.000000,0.000,0.000,Client
2024-10-23 18:41:38,1900-01-00 00:00:00,,D8:3A:DD:A4:F8:E5,-45,,0.000000,0.000000,0.000,0.000,Client
2024-10-23 18:41:38,1900-01-00 00:00:00,clover1,DC:A6:32:6D:2D:9B,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-10-23 18:41:38,1900-01-00 00:00:00,clover1,DC:A6:32:6D:2D:9B,-59, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-10-23 18:41:38,1900-01-00 00:00:00,clover1,DC:A6:32:6D:2D:9B,3, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-10-23 18:41:38,1900-01-00 00:00:00,clover1,DC:A6:32:6D:2D:9B,-56, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-10-23 18:41:38,1900-01-00 00:00:00,,10:0B:A9:0D:BE:7C,-29,,0.000000,0.000000,0.000,0.000,Client
2024-10-23 18:41:38,1900-01-00 00:00:00,,10:0B:A9:0D:BE:7C,-30,,0.000000,0.000000,0.000,0.000,Client
2024-10-23 18:41:38,1900-01-00 00:00:00,clover1,DC:A6:32:6D:2D:9B,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-10-23 18:41:38,1900-01-00 00:00:00,clover1,DC:A6:32:6D:2D:9B,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-10-23 18:41:38,1900-01-00 00:00:00,clover1,DC:A6:32:6D:2D:9B,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-10-23 18:41:38,1900-01-00 00:00:00,clover1,DC:A6:32:6D:2D:9B,-58, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-10-23 18:41:38,1900-01-00 00:00:00,clover1,DC:A6:32:6D:2D:9B,-58, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-10-23 18:41:38,1900-01-00 00:00:00,,10:0B:A9:0D:BE:7C,-59,,0.000000,0.000000,0.000,0.000,Client
2024-10-23 18:41:38,1900-01-00 00:00:00,,10:0B:A9:0D:BE:7C,-59,,0.000000,0.000000,0.000,0.000,Client
2024-10-23 18:41:38,1900-01-00 00:00:00,,10:0B:A9:0D:BE:7C,-59,,0.000000,0.000000,0.000,0.000,Client
2024-10-23 18:41:38,1900-01-00 00:00:00,,10:0B:A9:0D:BE:7C,-59,,0.000000,0.000000,0.000,0.000,Client
2024-10-23 18:41:38,1900-01-00 00:00:00,,10:0B:A9:0D:BE:7C,-59,,0.000000,0.000000,0.000,0.000,Client
2024-10-23 18:41:38,1900-01-00 00:00:00,,10:0B:A9:0D:BE:7C,-59,,0.000000,0.000000,0.000,0.000,Client
2024-10-23 18:41:38,1900-01-00 00:00:00,,10:0B:A9:0D:BE:7C,-59,,0.000000,0.000000,0.000,0.000,Client
2024-10-23 18:41:38,1900-01-00 00:00:00,,10:0B:A9:0D:BE:7C,-59,,0.000000,0.000000,0.000,0.000,Client
2024-10-23 18:41:38,1900-01-00 00:00:00,,10:0B:A9:0D:BE:7C,-59,,0.000000,0.000000,0.000,0.000,Client
2024-10-23 18:41:38,1900-01-00 00:00:00,,10:0B:A9:0D:BE:7C,-59,,0.000000,0.000000,0.000,0.000,Client
2024-10-23 18:41:38,1900-01-00 00:00:00,,10:0B:A9:0D:BE:7C,-59,,0.000000,0.000000,0.000,0.000,Client
2024-10-23 18:41:38,1900-01-00 00:00:00,,10:0B:A9:0D:BE:7C,-59,,0.000000,0.000000,0.000,0.000,Client
2024-10-23 18:41:38,1900-01-00 00:00:00,,10:0B:A9:0D:BE:7C,-59,,0.000000,0.000000,0.000,0.000,Client
2024-10-23 18:41:38,1900-01-00 00:00:00,,10:0B:A9:0D:BE:7C,-28,,0.000000,0.000000,0.000,0.000,Client
2024-10-23 18:41:38,1900-01-00 00:00:00,clover1,DC:A6:32:6D:2D:9B,-59, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-10-23 18:41:38,1900-01-00 00:00:00,,10:0B:A9:0D:BE:7C,-59,,0.000000,0.000000,0.000,0.000,Client
2024-10-23 18:41:38,1900-01-00 00:00:00,,10:0B:A9:0D:BE:7C,-59,,0.000000,0.000000,0.000,0.000,Client
2024-10-23 18:41:38,1900-01-00 00:00:00,,10:0B:A9:0D:BE:7C,-59,,0.000000,0.000000,0.000,0.000,Client
2024-10-23 18:41:38,1900-01-00 00:00:00,,10:0B:A9:0D:BE:7C,-59,,0.000000,0.000000,0.000,0.000,Client
2024-10-23 18:41:38,1900-01-00 00:00:00,,10:0B:A9:0D:BE:7C,-29,,0.000000,0.000000,0.000,0.000,Client
2024-10-23 18:41:38,1900-01-00 00:00:00,clover1,DC:A6:32:6D:2D:9B,-45, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-10-23 18:41:38,1900-01-00 00:00:00,clover1,DC:A6:32:6D:2D:9B,-59, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-10-23 18:41:38,1900-01-00 00:00:00,,10:0B:A9:0D:BE:7C,-30,,0.000000,0.000000,0.000,0.000,Client
2024-10-23 18:41:38,1900-01-00 00:00:00,clover1,DC:A6:32:6D:2D:9B,-57, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-10-23 18:41:38,1900-01-00 00:00:00,,D8:3A:DD:A4:F8:E5,-45,,0.000000,0.000000,0.000,0.000,Client
2024-10-23 18:41:38,1900-01-00 00:00:00,,10:0B:A9:0D:BE:7C,-58,,0.000000,0.000000,0.000,0.000,Client
2024-10-23 18:41:38,1900-01-00 00:00:00,,10:0B:A9:0D:BE:7C,-58,,0.000000,0.000000,0.000,0.000,Client
2024-10-23 18:41:38,1900-01-00 00:00:00,,10:0B:A9:0D:BE:7C,-58,,0.000000,0.000000,0.000,0.000,Client
2024-10-23 18:41:38,1900-01-00 00:00:00,,10:0B:A9:0D:BE:7C,-30,,0.000000,0.000000,0.000,0.000,Client
2024-10-23 18:41:38,1900-01-00 00:00:00,,10:0B:A9:0D:BE:7C,-30,,0.000000,0.000000,0.000,0.000,Client
2024-10-23 18:41:38,1900-01-00 00:00:00,,10:0B:A9:0D:BE:7C,-30,,0.000000,0.000000,0.000,0.000,Client
2024-10-23 18:41:38,1900-01-00 00:00:00,,10:0B:A9:0D:BE:7C,-30,,0.000000,0.000000,0.000,0.000,Client
2024-10-23 18:41:38,1900-01-00 00:00:00,,10:0B:A9:0D:BE:7C,-29,,0.000000,0.000000,0.000,0.000,Client
2024-10-23 18:41:38,1900-01-00 00:00:00,,10:0B:A9:0D:BE:7C,-58,,0.000000,0.000000,0.000,0.000,Client
2024-10-23 18:41:38,1900-01-00 00:00:00,,10:0B:A9:0D:BE:7C,-58,,0.000000,0.000000,0.000,0.000,Client
2024-10-23 18:41:38,1900-01-00 00:00:00,,10:0B:A9:0D:BE:7C,-58,,0.000000,0.000000,0.000,0.000,Client
2024-10-23 18:41:38,1900-01-00 00:00:00,,10:0B:A9:0D:BE:7C,-29,,0.000000,0.000000,0.000,0.000,Client
2024-10-23 18:41:38,1900-01-00 00:00:00,,10:0B:A9:0D:BE:7C,-30,,0.000000,0.000000,0.000,0.000,Client
2024-10-23 18:41:38,1900-01-00 00:00:00,,10:0B:A9:0D:BE:7C,-28,,0.000000,0.000000,0.000,0.000,Client
2024-10-23 18:41:38,1900-01-00 00:00:00,clover1,DC:A6:32:6D:2D:9B,-58, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-10-23 18:41:38,1900-01-00 00:00:00,,10:0B:A9:0D:BE:7C,-59,,0.000000,0.000000,0.000,0.000,Client
2024-10-23 18:41:38,1900-01-00 00:00:00,,10:0B:A9:0D:BE:7C,-59,,0.000000,0.000000,0.000,0.000,Client
2024-10-23 18:41:38,1900-01-00 00:00:00,,10:0B:A9:0D:BE:7C,-59,,0.000000,0.000000,0.000,0.000,Client
2024-10-23 18:41:38,1900-01-00 00:00:00,,10:0B:A9:0D:BE:7C,-30,,0.000000,0.000000,0.000,0.000,Client
2024-10-23 18:41:38,1900-01-00 00:00:00,,10:0B:A9:0D:BE:7C,-58,,0.000000,0.000000,0.000,0.000,Client
2024-10-23 18:41:38,1900-01-00 00:00:00,,10:0B:A9:0D:BE:7C,-28,,0.000000,0.000000,0.000,0.000,Client
2024-10-23 18:41:38,1900-01-00 00:00:00,clover1,DC:A6:32:6D:2D:9B,-59, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-10-23 18:41:38,1900-01-00 00:00:00,,10:0B:A9:0D:BE:7C,-30,,0.000000,0.000000,0.000,0.000,Client
2024-10-23 18:41:38,1900-01-00 00:00:00,,10:0B:A9:0D:BE:7C,-29,,0.000000,0.000000,0.000,0.000,Client
2024-10-23 18:41:38,1900-01-00 00:00:00,,10:0B:A9:0D:BE:7C,-30,,0.000000,0.000000,0.000,0.000,Client
2024-10-23 18:41:38,1900-01-00 00:00:00,,D8:3A:DD:A4:F8:E5,-45,,0.000000,0.000000,0.000,0.000,Client
2024-10-23 18:41:38,1900-01-00 00:00:00,clover1,DC:A6:32:6D:2D:9B,-48, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-10-23 18:41:38,1900-01-00 00:00:00,clover1,DC:A6:32:6D:2D:9B,-60, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-10-23 18:41:38,1900-01-00 00:00:00,clover1,DC:A6:32:6D:2D:9B,-45, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-10-23 18:41:38,1900-01-00 00:00:00,clover1,DC:A6:32:6D:2D:9B,-45, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-10-23 18:41:38,1900-01-00 00:00:00,clover1,DC:A6:32:6D:2D:9B,-45, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-10-23 18:41:38,1900-01-00 00:00:00,clover1,DC:A6:32:6D:2D:9B,-45, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-10-23 18:41:38,1900-01-00 00:00:00,clover1,DC:A6:32:6D:2D:9B,-56, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-10-23 18:41:38,1900-01-00 00:00:00,clover1,DC:A6:32:6D:2D:9B,-55, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-10-23 18:41:38,1900-01-00 00:00:00,clover1,DC:A6:32:6D:2D:9B,3, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-10-23 18:41:38,1900-01-00 00:00:00,clover1,DC:A6:32:6D:2D:9B,-60, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-10-23 18:41:38,1900-01-00 00:00:00,clover1,DC:A6:32:6D:2D:9B,-58, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-10-23 18:41:38,1900-01-00 00:00:00,clover1,DC:A6:32:6D:2D:9B,-60, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-10-23 18:41:38,1900-01-00 00:00:00,,10:0B:A9:0D:BE:7C,-30,,0.000000,0.000000,0.000,0.000,Client
2024-10-23 18:41:38,1900-01-00 00:00:00,,10:0B:A9:0D:BE:7C,-30,,0.000000,0.000000,0.000,0.000,Client
